date,day_of_week,shift,hour,hours_into_shift,station,headcount,units_processed,uph,target_uph,downtime_minutes,pod_starvation_event,peak_period
2026-05-20,Wednesday,Night,2,7,Rebin,13,3621,278.5,300,0.9,0,0
2026-05-20,Wednesday,Night,2,7,Pack-Singles,14,2615,186.8,210,0.8,0,0
2026-05-20,Wednesday,Night,2,7,Pack-Multis,11,1411,128.3,140,2.4,0,0
2026-05-20,Wednesday,Night,2,7,SLAM,9,7830,870.0,900,1.3,0,0
2026-05-20,Wednesday,Night,3,8,Stow,13,2438,187.5,180,0.4,0,0
2026-05-20,Wednesday,Night,3,8,Pick,9,1954,217.1,240,1.7,0,0
2026-05-20,Wednesday,Night,3,8,Rebin,13,3350,257.7,300,0.0,0,0
2026-05-20,Wednesday,Night,3,8,Pack-Singles,8,1356,169.5,210,0.6,0,0
2026-05-20,Wednesday,Night,3,8,Pack-Multis,11,1573,143.0,140,0.0,0,0
2026-05-20,Wednesday,Night,3,8,SLAM,12,9152,762.7,900,1.5,0,0
2026-05-20,Wednesday,Night,4,9,Stow,10,1687,168.7,180,2.7,0,0
2026-05-20,Wednesday,Night,4,9,Pick,11,2540,230.9,240,2.3,0,0
2026-05-20,Wednesday,Night,4,9,Rebin,14,3660,261.4,300,2.6,0,0
2026-05-20,Wednesday,Night,4,9,Pack-Singles,10,1724,172.4,210,4.5,0,0
2026-05-20,Wednesday,Night,4,9,Pack-Multis,9,1067,118.6,140,0.0,0,0
2026-05-20,Wednesday,Night,4,9,SLAM,10,7320,732.0,900,0.2,0,0
2026-05-21,Thursday,Day,8,0,Stow,13,2175,167.3,180,0.0,0,0
2026-05-21,Thursday,Day,8,0,Pick,14,3761,268.6,240,3.1,0,0
2026-05-21,Thursday,Day,8,0,Rebin,8,2599,324.9,300,4.0,0,0
2026-05-21,Thursday,Day,8,0,Pack-Singles,8,1807,225.9,210,1.5,0,0
2026-05-21,Thursday,Day,8,0,Pack-Multis,11,1551,141.0,140,1.9,0,0
2026-05-21,Thursday,Day,8,0,SLAM,14,13575,969.6,900,0.0,0,0
2026-05-21,Thursday,Day,9,1,Stow,10,1811,181.1,180,3.6,0,0
2026-05-21,Thursday,Day,9,1,Pick,6,1378,229.7,240,0.0,0,0
2026-05-21,Thursday,Day,9,1,Rebin,9,2886,320.7,300,0.4,0,0
2026-05-21,Thursday,Day,9,1,Pack-Singles,7,1453,207.6,210,4.3,0,0
2026-05-21,Thursday,Day,9,1,Pack-Multis,8,1161,145.1,140,3.6,0,0
2026-05-21,Thursday,Day,9,1,SLAM,11,11236,1021.5,900,0.2,0,0
2026-05-21,Thursday,Day,10,2,Stow,14,2733,195.2,180,1.2,0,0
2026-05-21,Thursday,Day,10,2,Pick,9,2008,223.1,240,0.0,0,0
2026-05-21,Thursday,Day,10,2,Rebin,13,4029,309.9,300,1.3,0,0
2026-05-21,Thursday,Day,10,2,Pack-Singles,11,2529,229.9,210,1.6,0,0
2026-05-21,Thursday,Day,10,2,Pack-Multis,10,1414,141.4,140,4.3,0,0
2026-05-21,Thursday,Day,10,2,SLAM,13,11380,875.4,900,1.1,0,0
2026-05-21,Thursday,Day,11,3,Stow,12,2096,174.7,180,0.4,0,0
2026-05-21,Thursday,Day,11,3,Pick,11,2920,265.5,240,2.4,0,0
2026-05-21,Thursday,Day,11,3,Rebin,11,3500,318.2,300,1.2,0,0
2026-05-21,Thursday,Day,11,3,Pack-Singles,12,2564,213.7,210,0.0,0,0
2026-05-21,Thursday,Day,11,3,Pack-Multis,5,711,142.2,140,0.0,0,0
2026-05-21,Thursday,Day,11,3,SLAM,8,6785,848.1,900,2.6,0,0
2026-05-21,Thursday,Day,12,4,Stow,12,2276,189.7,180,1.9,0,0
2026-05-21,Thursday,Day,12,4,Pick,10,2530,253.0,240,2.1,0,0
2026-05-21,Thursday,Day,12,4,Rebin,11,3313,301.2,300,2.4,0,0
2026-05-21,Thursday,Day,12,4,Pack-Singles,10,2259,225.9,210,2.0,0,0
2026-05-21,Thursday,Day,12,4,Pack-Multis,12,1860,155.0,140,0.0,0,0
2026-05-21,Thursday,Day,12,4,SLAM,11,9427,857.0,900,1.7,0,0
2026-05-21,Thursday,Day,13,5,Stow,14,2346,167.6,180,6.2,0,0
2026-05-21,Thursday,Day,13,5,Pick,10,1353,135.3,240,3.0,1,0
2026-05-21,Thursday,Day,13,5,Rebin,12,1870,155.8,300,4.6,1,0
2026-05-21,Thursday,Day,13,5,Pack-Singles,10,1011,101.1,210,1.3,1,0
2026-05-21,Thursday,Day,13,5,Pack-Multis,14,1172,83.7,140,0.0,1,0
2026-05-21,Thursday,Day,13,5,SLAM,13,10076,775.1,900,1.2,0,0
2026-05-21,Thursday,Day,14,6,Stow,9,1721,191.2,180,2.0,0,0
2026-05-21,Thursday,Day,14,6,Pick,13,1680,129.2,240,2.7,1,0
2026-05-21,Thursday,Day,14,6,Rebin,9,1377,153.0,300,4.4,1,0
2026-05-21,Thursday,Day,14,6,Pack-Singles,12,1396,116.3,210,4.9,1,0
2026-05-21,Thursday,Day,14,6,Pack-Multis,9,727,80.8,140,1.2,1,0
2026-05-21,Thursday,Day,14,6,SLAM,14,13080,934.3,900,2.6,0,0
2026-05-21,Thursday,Day,15,7,Stow,10,2033,203.3,180,4.2,0,0
2026-05-21,Thursday,Day,15,7,Pick,12,3054,254.5,240,0.7,0,0
2026-05-21,Thursday,Day,15,7,Rebin,9,2793,310.3,300,0.0,0,0
2026-05-21,Thursday,Day,15,7,Pack-Singles,14,3092,220.9,210,1.6,0,0
2026-05-21,Thursday,Day,15,7,Pack-Multis,12,1760,146.7,140,1.6,0,0
2026-05-21,Thursday,Day,15,7,SLAM,11,8673,788.5,900,2.6,0,0
2026-05-21,Thursday,Day,16,8,Stow,12,2473,206.1,180,1.1,0,0
2026-05-21,Thursday,Day,16,8,Pick,12,2827,235.6,240,2.2,0,0
2026-05-21,Thursday,Day,16,8,Rebin,10,2864,286.4,300,2.4,0,0
2026-05-21,Thursday,Day,16,8,Pack-Singles,11,2340,212.7,210,1.3,0,0
2026-05-21,Thursday,Day,16,8,Pack-Multis,12,1742,145.2,140,0.9,0,0
2026-05-21,Thursday,Day,16,8,SLAM,9,7631,847.9,900,0.0,0,0
2026-05-21,Thursday,Day,17,9,Stow,7,1175,167.9,180,1.5,0,0
2026-05-21,Thursday,Day,17,9,Pick,14,2906,207.6,240,1.3,0,0
2026-05-21,Thursday,Day,17,9,Rebin,14,3789,270.6,300,2.0,0,0
2026-05-21,Thursday,Day,17,9,Pack-Singles,15,2574,171.6,210,1.6,0,0
2026-05-21,Thursday,Day,17,9,Pack-Multis,14,1797,128.4,140,3.3,0,0
2026-05-21,Thursday,Day,17,9,SLAM,13,12360,950.8,900,2.1,0,0
2026-05-21,Thursday,Night,19,0,Stow,9,1440,160.0,180,2.7,0,0
2026-05-21,Thursday,Night,19,0,Pick,13,2838,218.3,240,3.9,0,0
2026-05-21,Thursday,Night,19,0,Rebin,11,3168,288.0,300,1.9,0,0
2026-05-21,Thursday,Night,19,0,Pack-Singles,9,1744,193.8,210,4.8,0,0
2026-05-21,Thursday,Night,19,0,Pack-Multis,10,1358,135.8,140,0.0,0,0
2026-05-21,Thursday,Night,19,0,SLAM,10,7541,754.1,900,2.6,0,0
2026-05-21,Thursday,Night,20,1,Stow,10,1822,182.2,180,0.4,0,0
2026-05-21,Thursday,Night,20,1,Pick,12,2755,229.6,240,0.0,0,0
2026-05-21,Thursday,Night,20,1,Rebin,12,3430,285.8,300,2.9,0,0
2026-05-21,Thursday,Night,20,1,Pack-Singles,10,1841,184.1,210,2.2,0,0
2026-05-21,Thursday,Night,20,1,Pack-Multis,14,1747,124.8,140,0.0,0,0
2026-05-21,Thursday,Night,20,1,SLAM,11,8553,777.5,900,1.8,0,0
2026-05-21,Thursday,Night,21,2,Stow,9,1609,178.8,180,1.5,0,0
2026-05-21,Thursday,Night,21,2,Pick,14,2594,185.3,240,0.0,0,0
2026-05-21,Thursday,Night,21,2,Rebin,14,3709,264.9,300,0.0,0,0
2026-05-21,Thursday,Night,21,2,Pack-Singles,11,2184,198.5,210,1.0,0,0
2026-05-21,Thursday,Night,21,2,Pack-Multis,12,1598,133.2,140,1.6,0,0
2026-05-21,Thursday,Night,21,2,SLAM,14,11706,836.1,900,1.1,0,0
2026-05-21,Thursday,Night,22,3,Stow,13,2260,173.8,180,0.0,0,0
2026-05-21,Thursday,Night,22,3,Pick,11,2530,230.0,240,0.3,0,0
2026-05-21,Thursday,Night,22,3,Rebin,10,2518,251.8,300,0.0,0,0
2026-05-21,Thursday,Night,22,3,Pack-Singles,11,2167,197.0,210,0.0,0,0
2026-05-21,Thursday,Night,22,3,Pack-Multis,14,1689,120.6,140,2.6,0,0
2026-05-21,Thursday,Night,22,3,SLAM,12,11574,964.5,900,2.0,0,0
2026-05-21,Thursday,Night,23,4,Stow,9,1617,179.7,180,3.7,0,0
2026-05-21,Thursday,Night,23,4,Pick,8,1865,233.1,240,2.5,0,0
2026-05-21,Thursday,Night,23,4,Rebin,11,2548,231.6,300,0.8,0,0
2026-05-21,Thursday,Night,23,4,Pack-Singles,10,2162,216.2,210,1.1,0,0
2026-05-21,Thursday,Night,23,4,Pack-Multis,11,1373,124.8,140,1.7,0,0
2026-05-21,Thursday,Night,23,4,SLAM,12,9488,790.7,900,1.6,0,0
2026-05-21,Thursday,Night,0,5,Stow,10,1370,137.0,180,2.2,0,0
2026-05-21,Thursday,Night,0,5,Pick,13,2942,226.3,240,0.5,0,0
2026-05-21,Thursday,Night,0,5,Rebin,11,3245,295.0,300,0.3,0,0
2026-05-21,Thursday,Night,0,5,Pack-Singles,13,2276,175.1,210,1.5,0,0
2026-05-21,Thursday,Night,0,5,Pack-Multis,12,1672,139.3,140,0.0,0,0
2026-05-21,Thursday,Night,0,5,SLAM,10,7552,755.2,900,0.3,0,0
2026-05-21,Thursday,Night,1,6,Stow,12,1755,146.2,180,0.5,0,0
2026-05-21,Thursday,Night,1,6,Pick,13,2880,221.5,240,1.3,0,0
2026-05-21,Thursday,Night,1,6,Rebin,8,2216,277.0,300,1.2,0,0
2026-05-21,Thursday,Night,1,6,Pack-Singles,11,2171,197.4,210,0.7,0,0
2026-05-21,Thursday,Night,1,6,Pack-Multis,11,1327,120.6,140,2.7,0,0
2026-05-21,Thursday,Night,1,6,SLAM,9,7616,846.2,900,3.9,0,0
2026-05-21,Thursday,Night,2,7,Stow,14,2378,169.9,180,1.6,0,0
2026-05-21,Thursday,Night,2,7,Pick,11,2254,204.9,240,0.8,0,0
2026-05-21,Thursday,Night,2,7,Rebin,13,3651,280.8,300,2.4,0,0
2026-05-21,Thursday,Night,2,7,Pack-Singles,14,2649,189.2,210,1.5,0,0
2026-05-21,Thursday,Night,2,7,Pack-Multis,8,1181,147.6,140,0.6,0,0
2026-05-21,Thursday,Night,2,7,SLAM,13,10353,796.4,900,0.5,0,0
2026-05-21,Thursday,Night,3,8,Stow,11,1613,146.6,180,0.0,0,0
2026-05-21,Thursday,Night,3,8,Pick,14,3114,222.4,240,0.0,0,0
2026-05-21,Thursday,Night,3,8,Rebin,12,3399,283.2,300,0.2,0,0
2026-05-21,Thursday,Night,3,8,Pack-Singles,12,2408,200.7,210,0.0,0,0
2026-05-21,Thursday,Night,3,8,Pack-Multis,13,1666,128.2,140,4.0,0,0
2026-05-21,Thursday,Night,3,8,SLAM,13,10145,780.4,900,0.8,0,0
2026-05-21,Thursday,Night,4,9,Stow,16,2455,153.4,180,2.1,0,0
2026-05-21,Thursday,Night,4,9,Pick,11,1365,124.1,240,4.7,1,0
2026-05-21,Thursday,Night,4,9,Rebin,11,1541,140.1,300,2.4,1,0
2026-05-21,Thursday,Night,4,9,Pack-Singles,8,813,101.6,210,3.1,1,0
2026-05-21,Thursday,Night,4,9,Pack-Multis,10,586,58.6,140,3.3,1,0
2026-05-21,Thursday,Night,4,9,SLAM,12,9702,808.5,900,0.0,0,0
2026-05-22,Friday,Day,8,0,Stow,11,2099,190.8,180,0.0,0,0
2026-05-22,Friday,Day,8,0,Pick,14,3715,265.4,240,1.4,0,0
2026-05-22,Friday,Day,8,0,Rebin,12,3797,316.4,300,0.0,0,0
2026-05-22,Friday,Day,8,0,Pack-Singles,11,2339,212.6,210,4.2,0,0
2026-05-22,Friday,Day,8,0,Pack-Multis,9,1404,156.0,140,0.9,0,0
2026-05-22,Friday,Day,8,0,SLAM,11,10744,976.7,900,4.2,0,0
2026-05-22,Friday,Day,9,1,Stow,12,2336,194.7,180,0.0,0,0
2026-05-22,Friday,Day,9,1,Pick,10,2172,217.2,240,0.4,0,0
2026-05-22,Friday,Day,9,1,Rebin,13,3957,304.4,300,3.8,0,0
2026-05-22,Friday,Day,9,1,Pack-Singles,16,3327,207.9,210,0.2,0,0
2026-05-22,Friday,Day,9,1,Pack-Multis,14,2133,152.4,140,1.9,0,0
2026-05-22,Friday,Day,9,1,SLAM,13,12149,934.5,900,0.0,0,0
2026-05-22,Friday,Day,10,2,Stow,9,1614,179.3,180,0.9,0,0
2026-05-22,Friday,Day,10,2,Pick,12,2853,237.8,240,0.0,0,0
2026-05-22,Friday,Day,10,2,Rebin,7,2208,315.4,300,0.2,0,0
2026-05-22,Friday,Day,10,2,Pack-Singles,11,2219,201.7,210,0.0,0,0
2026-05-22,Friday,Day,10,2,Pack-Multis,10,1499,149.9,140,0.8,0,0
2026-05-22,Friday,Day,10,2,SLAM,13,12329,948.4,900,1.7,0,0
2026-05-22,Friday,Day,11,3,Stow,13,2342,180.2,180,3.2,0,0
2026-05-22,Friday,Day,11,3,Pick,13,3328,256.0,240,0.0,0,0
2026-05-22,Friday,Day,11,3,Rebin,12,3137,261.4,300,3.3,0,0
2026-05-22,Friday,Day,11,3,Pack-Singles,10,2028,202.8,210,0.0,0,0
2026-05-22,Friday,Day,11,3,Pack-Multis,11,1511,137.4,140,3.9,0,0
2026-05-22,Friday,Day,11,3,SLAM,13,11278,867.5,900,0.0,0,0
2026-05-22,Friday,Day,12,4,Stow,7,1169,167.0,180,0.0,0,0
2026-05-22,Friday,Day,12,4,Pick,12,2850,237.5,240,1.2,0,0
2026-05-22,Friday,Day,12,4,Rebin,10,3031,303.1,300,0.0,0,0
2026-05-22,Friday,Day,12,4,Pack-Singles,11,2444,222.2,210,0.7,0,0
2026-05-22,Friday,Day,12,4,Pack-Multis,12,1447,120.6,140,0.0,0,0
2026-05-22,Friday,Day,12,4,SLAM,12,11591,965.9,900,0.8,0,0
2026-05-22,Friday,Day,13,5,Stow,16,2589,161.8,180,0.2,0,0
2026-05-22,Friday,Day,13,5,Pick,12,2973,247.8,240,0.3,0,0
2026-05-22,Friday,Day,13,5,Rebin,9,2817,313.0,300,1.4,0,0
2026-05-22,Friday,Day,13,5,Pack-Singles,11,2390,217.3,210,1.0,0,0
2026-05-22,Friday,Day,13,5,Pack-Multis,11,1520,138.2,140,0.0,0,0
2026-05-22,Friday,Day,13,5,SLAM,10,8668,866.8,900,1.2,0,0
2026-05-22,Friday,Day,14,6,Stow,8,1535,191.9,180,1.2,0,0
2026-05-22,Friday,Day,14,6,Pick,9,2404,267.1,240,1.3,0,0
2026-05-22,Friday,Day,14,6,Rebin,9,2997,333.0,300,3.2,0,0
2026-05-22,Friday,Day,14,6,Pack-Singles,10,2052,205.2,210,0.5,0,0
2026-05-22,Friday,Day,14,6,Pack-Multis,8,1145,143.1,140,2.5,0,0
2026-05-22,Friday,Day,14,6,SLAM,13,11726,902.0,900,2.6,0,0
2026-05-22,Friday,Day,15,7,Stow,9,1789,198.8,180,0.0,0,0
2026-05-22,Friday,Day,15,7,Pick,10,2257,225.7,240,0.2,0,0
2026-05-22,Friday,Day,15,7,Rebin,11,3181,289.2,300,1.4,0,0
2026-05-22,Friday,Day,15,7,Pack-Singles,10,2082,208.2,210,0.0,0,0
2026-05-22,Friday,Day,15,7,Pack-Multis,13,1873,144.1,140,1.2,0,0
2026-05-22,Friday,Day,15,7,SLAM,10,9012,901.2,900,0.0,0,0
2026-05-22,Friday,Day,16,8,Stow,12,2051,170.9,180,5.1,0,0
2026-05-22,Friday,Day,16,8,Pick,9,1686,187.3,240,0.2,0,0
2026-05-22,Friday,Day,16,8,Rebin,8,2186,273.2,300,0.0,0,0
2026-05-22,Friday,Day,16,8,Pack-Singles,10,1865,186.5,210,2.6,0,0
2026-05-22,Friday,Day,16,8,Pack-Multis,11,1589,144.5,140,1.3,0,0
2026-05-22,Friday,Day,16,8,SLAM,13,10994,845.7,900,3.6,0,0
2026-05-22,Friday,Day,17,9,Stow,12,1919,159.9,180,2.1,0,0
2026-05-22,Friday,Day,17,9,Pick,12,2668,222.3,240,1.3,0,0
2026-05-22,Friday,Day,17,9,Rebin,13,3122,240.2,300,0.7,0,0
2026-05-22,Friday,Day,17,9,Pack-Singles,13,2610,200.8,210,0.0,0,0
2026-05-22,Friday,Day,17,9,Pack-Multis,7,1030,147.1,140,0.9,0,0
2026-05-22,Friday,Day,17,9,SLAM,15,13396,893.1,900,0.0,0,0
2026-05-22,Friday,Night,19,0,Stow,11,1836,166.9,180,1.9,0,0
2026-05-22,Friday,Night,19,0,Pick,9,2033,225.9,240,1.5,0,0
2026-05-22,Friday,Night,19,0,Rebin,13,3549,273.0,300,1.9,0,0
2026-05-22,Friday,Night,19,0,Pack-Singles,12,2487,207.2,210,0.0,0,0
2026-05-22,Friday,Night,19,0,Pack-Multis,5,640,128.0,140,0.9,0,0
2026-05-22,Friday,Night,19,0,SLAM,9,6737,748.6,900,0.3,0,0
2026-05-22,Friday,Night,20,1,Stow,11,1853,168.5,180,0.0,0,0
2026-05-22,Friday,Night,20,1,Pick,8,1926,240.8,240,0.9,0,0
2026-05-22,Friday,Night,20,1,Rebin,11,2782,252.9,300,1.2,0,0
2026-05-22,Friday,Night,20,1,Pack-Singles,11,2055,186.8,210,0.0,0,0
2026-05-22,Friday,Night,20,1,Pack-Multis,10,1481,148.1,140,0.7,0,0
2026-05-22,Friday,Night,20,1,SLAM,13,10731,825.5,900,0.7,0,0
2026-05-22,Friday,Night,21,2,Stow,10,1831,183.1,180,1.8,0,0
2026-05-22,Friday,Night,21,2,Pick,10,2170,217.0,240,2.8,0,0
2026-05-22,Friday,Night,21,2,Rebin,6,1710,285.0,300,2.0,0,0
2026-05-22,Friday,Night,21,2,Pack-Singles,10,1974,197.4,210,2.0,0,0
2026-05-22,Friday,Night,21,2,Pack-Multis,9,1240,137.8,140,1.6,0,0
2026-05-22,Friday,Night,21,2,SLAM,11,9274,843.1,900,2.3,0,0
2026-05-22,Friday,Night,22,3,Stow,16,2792,174.5,180,2.4,0,0
2026-05-22,Friday,Night,22,3,Pick,12,3034,252.8,240,0.0,0,0
2026-05-22,Friday,Night,22,3,Rebin,8,2255,281.9,300,2.2,0,0
2026-05-22,Friday,Night,22,3,Pack-Singles,6,1171,195.2,210,0.9,0,0
2026-05-22,Friday,Night,22,3,Pack-Multis,13,1743,134.1,140,0.0,0,0
2026-05-22,Friday,Night,22,3,SLAM,9,7107,789.7,900,2.3,0,0
2026-05-22,Friday,Night,23,4,Stow,12,1921,160.1,180,1.4,0,0
2026-05-22,Friday,Night,23,4,Pick,9,2297,255.2,240,2.1,0,0
2026-05-22,Friday,Night,23,4,Rebin,13,3976,305.8,300,2.7,0,0
2026-05-22,Friday,Night,23,4,Pack-Singles,12,2313,192.8,210,3.1,0,0
2026-05-22,Friday,Night,23,4,Pack-Multis,12,1480,123.3,140,4.1,0,0
2026-05-22,Friday,Night,23,4,SLAM,10,7353,735.3,900,2.7,0,0
2026-05-22,Friday,Night,0,5,Stow,10,1724,172.4,180,3.9,0,0
2026-05-22,Friday,Night,0,5,Pick,9,2003,222.6,240,3.4,0,0
2026-05-22,Friday,Night,0,5,Rebin,13,3581,275.5,300,4.8,0,0
2026-05-22,Friday,Night,0,5,Pack-Singles,11,2207,200.6,210,3.7,0,0
2026-05-22,Friday,Night,0,5,Pack-Multis,13,1849,142.2,140,0.0,0,0
2026-05-22,Friday,Night,0,5,SLAM,14,11857,846.9,900,0.1,0,0
2026-05-22,Friday,Night,1,6,Stow,12,2035,169.6,180,4.0,0,0
2026-05-22,Friday,Night,1,6,Pick,12,2532,211.0,240,0.0,0,0
2026-05-22,Friday,Night,1,6,Rebin,11,2779,252.6,300,0.1,0,0
2026-05-22,Friday,Night,1,6,Pack-Singles,11,2084,189.5,210,2.3,0,0
2026-05-22,Friday,Night,1,6,Pack-Multis,10,1076,107.6,140,0.0,0,0
2026-05-22,Friday,Night,1,6,SLAM,11,8828,802.5,900,0.0,0,0
2026-05-22,Friday,Night,2,7,Stow,15,2603,173.5,180,1.1,0,0
2026-05-22,Friday,Night,2,7,Pick,12,2576,214.7,240,0.0,0,0
2026-05-22,Friday,Night,2,7,Rebin,14,4055,289.6,300,0.0,0,0
2026-05-22,Friday,Night,2,7,Pack-Singles,12,2350,195.8,210,0.7,0,0
2026-05-22,Friday,Night,2,7,Pack-Multis,16,2325,145.3,140,0.6,0,0
2026-05-22,Friday,Night,2,7,SLAM,11,8807,800.6,900,0.3,0,0
2026-05-22,Friday,Night,3,8,Stow,10,1664,166.4,180,4.1,0,0
2026-05-22,Friday,Night,3,8,Pick,15,3391,226.1,240,0.0,0,0
2026-05-22,Friday,Night,3,8,Rebin,8,2302,287.8,300,3.6,0,0
2026-05-22,Friday,Night,3,8,Pack-Singles,13,2385,183.5,210,3.2,0,0
2026-05-22,Friday,Night,3,8,Pack-Multis,13,1754,134.9,140,0.0,0,0
2026-05-22,Friday,Night,3,8,SLAM,12,10839,903.2,900,2.0,0,0
2026-05-22,Friday,Night,4,9,Stow,13,2050,157.7,180,1.4,0,0
2026-05-22,Friday,Night,4,9,Pick,14,2799,199.9,240,0.0,0,0
2026-05-22,Friday,Night,4,9,Rebin,11,2889,262.6,300,0.0,0,0
2026-05-22,Friday,Night,4,9,Pack-Singles,13,2359,181.5,210,2.5,0,0
2026-05-22,Friday,Night,4,9,Pack-Multis,7,908,129.7,140,3.2,0,0
2026-05-22,Friday,Night,4,9,SLAM,12,9461,788.4,900,2.5,0,0
2026-05-23,Saturday,Day,8,0,Stow,13,2803,215.6,180,3.7,0,0
2026-05-23,Saturday,Day,8,0,Pick,13,3387,260.5,240,3.1,0,0
2026-05-23,Saturday,Day,8,0,Rebin,11,3803,345.7,300,1.4,0,0
2026-05-23,Saturday,Day,8,0,Pack-Singles,13,3523,271.0,210,1.2,0,0
2026-05-23,Saturday,Day,8,0,Pack-Multis,15,2442,162.8,140,3.3,0,0
2026-05-23,Saturday,Day,8,0,SLAM,12,11991,999.2,900,4.1,0,0
2026-05-23,Saturday,Day,9,1,Stow,10,1975,197.5,180,0.0,0,0
2026-05-23,Saturday,Day,9,1,Pick,14,4270,305.0,240,1.8,0,0
2026-05-23,Saturday,Day,9,1,Rebin,10,3448,344.8,300,0.7,0,0
2026-05-23,Saturday,Day,9,1,Pack-Singles,9,2099,233.2,210,2.0,0,0
2026-05-23,Saturday,Day,9,1,Pack-Multis,10,1642,164.2,140,0.0,0,0
2026-05-23,Saturday,Day,9,1,SLAM,15,15099,1006.6,900,2.5,0,0
2026-05-23,Saturday,Day,10,2,Stow,12,2553,212.8,180,0.0,0,0
2026-05-23,Saturday,Day,10,2,Pick,10,2617,261.7,240,1.2,0,0
2026-05-23,Saturday,Day,10,2,Rebin,14,4976,355.4,300,0.0,0,0
2026-05-23,Saturday,Day,10,2,Pack-Singles,12,2881,240.1,210,0.7,0,0
2026-05-23,Saturday,Day,10,2,Pack-Multis,11,1865,169.5,140,0.1,0,0
2026-05-23,Saturday,Day,10,2,SLAM,11,12167,1106.1,900,1.9,0,0
2026-05-23,Saturday,Day,11,3,Stow,14,3189,227.8,180,0.0,0,0
2026-05-23,Saturday,Day,11,3,Pick,12,3194,266.2,240,0.0,0,0
2026-05-23,Saturday,Day,11,3,Rebin,10,3377,337.7,300,0.8,0,0
2026-05-23,Saturday,Day,11,3,Pack-Singles,10,2412,241.2,210,4.9,0,0
2026-05-23,Saturday,Day,11,3,Pack-Multis,8,1390,173.8,140,1.2,0,0
2026-05-23,Saturday,Day,11,3,SLAM,11,9776,888.7,900,2.3,0,0
2026-05-23,Saturday,Day,12,4,Stow,9,1970,218.9,180,3.8,0,0
2026-05-23,Saturday,Day,12,4,Pick,9,2687,298.6,240,1.2,0,0
2026-05-23,Saturday,Day,12,4,Rebin,7,2211,315.9,300,1.5,0,0
2026-05-23,Saturday,Day,12,4,Pack-Singles,12,2577,214.8,210,1.2,0,0
2026-05-23,Saturday,Day,12,4,Pack-Multis,13,2239,172.2,140,0.6,0,0
2026-05-23,Saturday,Day,12,4,SLAM,12,13352,1112.7,900,2.5,0,0
2026-05-23,Saturday,Day,13,5,Stow,13,2712,208.6,180,1.1,0,0
2026-05-23,Saturday,Day,13,5,Pick,12,3134,261.2,240,2.9,0,0
2026-05-23,Saturday,Day,13,5,Rebin,8,2662,332.8,300,1.1,0,0
2026-05-23,Saturday,Day,13,5,Pack-Singles,12,3031,252.6,210,3.4,0,0
2026-05-23,Saturday,Day,13,5,Pack-Multis,12,1834,152.8,140,1.0,0,0
2026-05-23,Saturday,Day,13,5,SLAM,11,11799,1072.6,900,0.0,0,0
2026-05-23,Saturday,Day,14,6,Stow,11,2535,230.5,180,1.5,0,0
2026-05-23,Saturday,Day,14,6,Pick,9,2424,269.3,240,0.0,0,0
2026-05-23,Saturday,Day,14,6,Rebin,11,4232,384.7,300,0.0,0,0
2026-05-23,Saturday,Day,14,6,Pack-Singles,9,2074,230.4,210,2.6,0,0
2026-05-23,Saturday,Day,14,6,Pack-Multis,15,2490,166.0,140,0.0,0,0
2026-05-23,Saturday,Day,14,6,SLAM,11,12811,1164.6,900,0.7,0,0
2026-05-23,Saturday,Day,15,7,Stow,12,2475,206.2,180,0.0,0,0
2026-05-23,Saturday,Day,15,7,Pick,13,3726,286.6,240,0.0,0,0
2026-05-23,Saturday,Day,15,7,Rebin,9,2836,315.1,300,2.3,0,0
2026-05-23,Saturday,Day,15,7,Pack-Singles,10,2433,243.3,210,0.9,0,0
2026-05-23,Saturday,Day,15,7,Pack-Multis,12,1959,163.2,140,1.6,0,0
2026-05-23,Saturday,Day,15,7,SLAM,11,11412,1037.5,900,1.5,0,0
2026-05-23,Saturday,Day,16,8,Stow,11,2119,192.6,180,4.0,0,0
2026-05-23,Saturday,Day,16,8,Pick,11,3193,290.3,240,0.2,0,0
2026-05-23,Saturday,Day,16,8,Rebin,13,4843,372.5,300,0.7,0,0
2026-05-23,Saturday,Day,16,8,Pack-Singles,10,2248,224.8,210,1.2,0,0
2026-05-23,Saturday,Day,16,8,Pack-Multis,12,1849,154.1,140,0.6,0,0
2026-05-23,Saturday,Day,16,8,SLAM,15,14694,979.6,900,0.3,0,0
2026-05-23,Saturday,Day,17,9,Stow,13,2679,206.1,180,3.3,0,0
2026-05-23,Saturday,Day,17,9,Pick,15,3985,265.7,240,0.8,0,0
2026-05-23,Saturday,Day,17,9,Rebin,8,2424,303.0,300,1.5,0,0
2026-05-23,Saturday,Day,17,9,Pack-Singles,9,1816,201.8,210,1.3,0,0
2026-05-23,Saturday,Day,17,9,Pack-Multis,13,1933,148.7,140,2.5,0,0
2026-05-23,Saturday,Day,17,9,SLAM,13,13665,1051.2,900,4.5,0,0
2026-05-23,Saturday,Night,19,0,Stow,13,2422,186.3,180,1.3,0,0
2026-05-23,Saturday,Night,19,0,Pick,15,3609,240.6,240,3.4,0,0
2026-05-23,Saturday,Night,19,0,Rebin,11,3585,325.9,300,0.0,0,0
2026-05-23,Saturday,Night,19,0,Pack-Singles,9,1981,220.1,210,3.2,0,0
2026-05-23,Saturday,Night,19,0,Pack-Multis,10,1666,166.6,140,0.3,0,0
